      2MSNK6 4   2.0 M2         1.0 S2         1.0 N2        -1.0 K2             *
      2MN6   2   2.0 M2         1.0 N2                                           *
      2MNU6  2   2.0 M2         1.0 NU2                                          *
      3MSK6  3   3.0 M2         1.0 S2        -1.0 K2                            *
      M6     1   3.0 M2                                                          *
      MSN6   3   1.0 M2         1.0 S2         1.0 N2                            *
      4MN6   2   4.0 M2        -1.0 N2                                           *
      2MS6   2   2.0 M2         1.0 S2                                           *
      2MK6   2   2.0 M2         1.0 K2                                           *
      3MSN6  3   3.0 M2         1.0 S2        -1.0 N2                            *
      MKL6   3   1.0 M2         1.0 K2         1.0 L2                            *
      2SM6   2   2.0 S2         1.0 M2                                           *
      MSK6   3   1.0 M2         1.0 S2         1.0 K2                            *
      2(MN)8 2   2.0 M2         2.0 N2                                           *
      2MN8   2   2.0 M2         2.0 N2                                           *
      3MN8   2   3.0 M2         1.0 N2                                           *
      M8     1   4.0 M2                                                          *
      2MSN8  3   2.0 M2         1.0 S2         1.0 N2                            *
      3MS8   2   3.0 M2         1.0 S2                                           *
      3MK8   2   3.0 M2         1.0 K2                                           *
      MSNK8  4   1.0 M2         1.0 S2         1.0 N2         1.0 K2             *
      2(MS)8 2   2.0 M2         2.0 S2                                           *
      2MS8   2   2.0 M2         2.0 S2                                           *
      2MSK8  3   2.0 M2         1.0 S2         1.0 K2                            *
      4MS10  2   4.0 M2         1.0 S2                                           *
      3M2S10 2   3.0 M2         2.0 S2                                           *
      4MSN12 3   4.0 M2         1.0 S2         1.0 N2                            *
      5MS12  2   5.0 M2         1.0 S2                                           *
      4M2S12 2   4.0 M2         2.0 S2                                           *

